1110 15 6235
0.0254730568410473
0.6964999703329134
1.364925772605472
-0.6657545831521373
-0.5855821951204884
0.7446187282545579
0.5811653316706479
-2.919043874959238
0.08307863308102717
-0.2222120098147857
0.2982502002097555
0.6532177987281842
1.073646953136123
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6966486028354059
1.364665743689005
-0.6655823804984027
-0.58560300349064
0.7446510714182255
0.5811157835701628
-2.921111936931625
0.0894881110134184
-0.234888947038147
0.3004068423313903
0.6563694421000535
1.077227700146787
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6968192391617478
1.36438530296598
-0.6654104116618564
-0.5856197755469336
0.7446916420040005
0.58106642939468
-2.92206984809842
0.09808826574814203
-0.2395913218100155
0.3085379676223066
0.6569477101305907
1.080151844835676
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970234224189121
1.364075505616079
-0.6652667387863466
-0.5856305800088144
0.7447237692913193
0.581021175340231
-2.926083155224884
0.09974937639190104
-0.252595862557513
0.3066888547037367
0.6636436376098739
1.08251098433655
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6969492547206992
1.364219327380586
-0.665168373167815
-0.5856748799287372
0.7447185422993806
0.5810093340793492
-2.935610980808353
0.1036267725393015
-0.2721448199578455
0.3017280579107308
0.676134103177481
1.081646402401553
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6968531987472171
1.364334281365912
-0.6650916706192902
-0.5857455138620665
0.7447065653080035
0.5810016618244781
-2.94664421549173
0.1035372052580474
-0.2978164789971373
0.2900161261138022
0.6913730683606294
1.079844631898779
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6967764425614841
1.364408067051566
-0.6649425123935782
-0.5858484212774079
0.7446948596779494
0.5809805009868687
-2.954292948818812
0.09102354443610031
-0.3305820974779979
0.2658805690140144
0.7061257460535847
1.080593673642759
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6967402530020499
1.364500073183714
-0.6647522743489988
-0.5859648144721564
0.7446650394307816
0.5809565831821746
-2.959256711591457
0.0828021403517312
-0.3618151554571394
0.2451760410775247
0.7158495456035732
1.082507125916488
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6964724396594069
1.364851734382754
-0.6646782114859316
-0.5860772614938125
0.7446399873182106
0.5809779489797763
-2.96436338836969
0.08721433254421206
-0.3906789102256818
0.2339567696305078
0.7212101208035731
1.084009008465223
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6964668808163539
1.364953029260661
-0.664638701993711
-0.5861377804244725
0.7446970690910956
0.5809699524105094
-2.966747157060353
0.08932478277278463
-0.4234762646780372
0.2182813906754399
0.7244772399252619
1.087639340368374
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6962353560961367
1.365236737998949
-0.6645153872730675
-0.5861870549127158
0.7447186558875768
0.5809688993718449
-2.967925984915861
0.1014168714246605
-0.4505285006176124
0.2124360278781113
0.7226544324234724
1.091975799464766
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6960865950042348
1.365393885617564
-0.6645352829290964
-0.5862018929913896
0.7447811956631119
0.5809737645847195
-2.969733922483013
0.1075883897681121
-0.4762716366949415
0.2040331993316838
0.7234897049591235
1.095143807801357
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6958239293494428
1.365636476627174
-0.6644760228583192
-0.5862304930410588
0.7448743337858452
0.5809684520137095
-2.968425527620792
0.09856568979239477
-0.507436085444943
0.183473018000144
0.7255068997794165
1.100687698043745
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6957723689773303
1.365638972177221
-0.6644193478744705
-0.5862197838385125
0.7449812693383422
0.5809736694206313
-2.959607742653096
0.09639093556339996
-0.5325537387224472
0.1683892411647351
0.7172616297132119
1.111545652628535
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6957853928786658
1.365544180719168
-0.6643866711648251
-0.5862259149972397
0.7451126859668328
0.5809734010307072
-2.950398504520092
0.1017289426112377
-0.5575640875874091
0.1566406574583748
0.7075504167796156
1.12271964792356
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6955795760209642
1.3656679374424
-0.6642382557240142
-0.5862353566005293
0.7452051724892613
0.580995329284187
-2.945762559719912
0.1013167065775566
-0.5897790706281598
0.1377426817901748
0.7071058555098019
1.12969774292907
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6955270939071391
1.365563602597731
-0.6640944485228553
-0.5862921245431273
0.7452961838749189
0.5809933643699853
-2.941926100978182
0.09816386864636036
-0.6205833541714743
0.1186607646042818
0.7083961689139749
1.135290110624726
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6955843316003701
1.365403681702897
-0.6640828650660877
-0.5862910943246087
0.7454001850204264
0.5809993321643675
-2.932847610964706
0.1039361688642777
-0.6345800923365417
0.1145054539833947
0.6973591619512937
1.145112668730711
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6956414298098282
1.365336780169426
-0.6640031596304424
-0.5862443401682383
0.7455267110325631
0.5810200951469822
-2.921425139594711
0.1105134804468755
-0.6397040097553046
0.116542960643406
0.6807991743543189
1.15679781141728
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6956492710149443
1.365326434791667
-0.6638415165990244
-0.5862167863100458
0.7456329073771343
0.5810561590508024
-2.913163592833697
0.1158713783308422
-0.6385612168956827
0.1231383778894009
0.6666421396868154
1.165910878580694
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6957394796919059
1.365247287561265
-0.6637358060818724
-0.5862085446795694
0.7457235828714804
0.5810856292465595
-2.90513711846368
0.1132991611888754
-0.6422081629327415
0.121491421436861
0.6559176166722211
1.173610581604543
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6957671971198811
1.365160143857855
-0.6635936812816283
-0.5861724473167669
0.7458113544088114
0.5811302660315214
-2.895443986568207
0.1126508447286121
-0.6502326560384394
0.1172768607730075
0.6438479590083318
1.18234216078196
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6958116978003457
1.365101389761153
-0.6635229167451518
-0.5861860175174602
0.7458496334221153
0.5811798326468418
-2.884837758625451
0.1169248143915279
-0.6618332406983954
0.1124384688109914
0.6308112916650447
1.191471601771784
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6960144227997134
1.364979613296717
-0.6635088038709976
-0.5861954265625207
0.7458591236898278
0.5812196441238879
-2.877758034352082
0.1199705348900177
-0.6761432600759012
0.1064936717085562
0.6234568210723336
1.1977029664228
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6960478359914452
1.36494585957731
-0.6633745309405376
-0.5861721497561823
0.7459171958117974
0.5812888894699124
-2.874117396922114
0.121068681293018
-0.6893334036003316
0.1023051967421429
0.6207585023252308
1.201415854631009
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6962189609621101
1.364822568392028
-0.6634575310492279
-0.58612901873079
0.7459427775992991
0.5813499278151177
-2.869811477123124
0.1176252389980872
-0.700361956736304
0.09798502206863668
0.6181968042467693
1.205319737120582
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6964530372450146
1.36472535169807
-0.6635203953208123
-0.5860495980240225
0.7459809141079505
0.5814281848340832
-2.864159547689207
0.1137377321821833
-0.7106944766638387
0.09425798855857176
0.6140261373706324
1.210267293645424
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6964901609827341
1.364773523208946
-0.6635938172463508
-0.5859904104148588
0.7459698236605455
0.5815057093209914
-2.857537920499098
0.1140631618195499
-0.7242447922239237
0.08988490459159415
0.608454618174217
1.21577126177239
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6966557556966771
1.364696483039482
-0.6636885358466167
-0.5859472287812233
0.7460147330385132
0.5815851473698348
-2.845990190554623
0.119881907498492
-0.7484823462308949
0.07898932469503778
0.5986960292635055
1.224396421606004
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6966378390507928
1.364677051173398
-0.6636446102760993
-0.5859550840853399
0.7459702722856287
0.5816470120442016
-2.831561097004168
0.1331477097066453
-0.7772290374483727
0.06656246687363654
0.5859147601993298
1.234249320766742
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6967743326467124
1.364460022407778
-0.663595479091514
-0.5859526113660295
0.7459910909283464
0.5816921379702698
-2.820467945407899
0.1477087830542697
-0.8109879444987754
0.05295973970386675
0.5795046491187168
1.241210822285727
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.696864237070082
1.364297595655225
-0.6636004225714405
-0.5859894948841421
0.7459663601320534
0.5817374541400078
-2.812038024136447
0.1628902686046629
-0.8414137881446446
0.0433867396352734
0.5762617958797818
1.246513473926183
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6969176991636113
1.36430825845727
-0.6636188621735729
-0.5860215793880804
0.7459268171237132
0.5817972954794942
-2.802955258804141
0.1697149673913467
-0.8731468310780829
0.0293020049115702
0.5765111428092291
1.251246659490797
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6969698210209324
1.364328679184394
-0.6635792115846662
-0.5860589132050699
0.7458783824793838
0.5818664726537518
-2.79535937743866
0.176881123418082
-0.9052901372997402
0.01624359971359635
0.5797896459925731
1.254729288874292
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6969554924168524
1.364303728302285
-0.6635209658795587
-0.5860824341443569
0.745854669534515
0.5819372223987738
-2.782685277190608
0.1867374820191919
-0.9401112293497883
0.0003508189160328357
0.5778896346614768
1.260422994638989
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.697121595690579
1.36420239249847
-0.663606379701126
-0.5861225367182122
0.7458322344414585
0.5819817800748492
-2.764478637966885
0.2002640969432014
-0.9761839928929192
-0.01811273202209063
0.5695134119794233
1.268357076113212
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6971411504761895
1.36412664134898
-0.6635322115699576
-0.5861384126310653
0.7458571302638139
0.5820411307240828
-2.746284428735341
0.2205019647405614
-1.014069839092148
-0.03469657460100672
0.5606156885865781
1.275503194696294
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970700674134482
1.36398701547523
-0.6634428182201042
-0.5861712119355552
0.7458767988900592
0.5820954502950773
-2.726482575666051
0.2400630379536098
-1.051121256770688
-0.05319102594441161
0.5500399835922672
1.282074261127666
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970808702521382
1.363850818645627
-0.6633411557319512
-0.5862054560446146
0.7459253546125639
0.5821133774081335
-2.703518796161704
0.2575149849789913
-1.088537041233315
-0.07589589550979492
0.5371839482231161
1.2881432220577
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970514810943909
1.363600950309655
-0.6632876166224676
-0.5862754686837189
0.7459725347508819
0.5820946864867133
-2.683623032639363
0.2714212656496091
-1.136231568781517
-0.1056744608537141
0.5355027313228495
1.288335621597858
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6971095342943466
1.363358297310656
-0.6632592878820327
-0.5863530505028444
0.7460079398696453
0.5820762777174443
-2.669697644851542
0.2851071606233799
-1.184475365723694
-0.1328621829111016
0.5428223222141041
1.284022861580179
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970996341230764
1.363110380485892
-0.6631442575064228
-0.5864702863987786
0.7460016117910122
0.5820330712048962
-2.6591279383255
0.2985957582602828
-1.234242506952528
-0.1578530126588348
0.5561549366427011
1.276313634946777
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970982732424845
1.362916601289204
-0.6630393522376297
-0.5865709903467344
0.7459929865217485
0.5819843820584676
-2.647279614011418
0.3123521038054614
-1.273144928655318
-0.1765142423768803
0.5623366415925839
1.271436193613244
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970992064017714
1.362668752523483
-0.663036984151848
-0.5866789487499264
0.7459869953969301
0.5819209884835591
-2.629005392441965
0.3244219121748069
-1.302339706488769
-0.194164690068952
0.5560931203035941
1.271872301229703
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970767736038527
1.362490257377945
-0.6629824059428937
-0.5867656592263965
0.746015743179977
0.5818766752944877
-2.613977454243338
0.3351339106841341
-1.326161049076949
-0.207167933466165
0.5508110003745214
1.272210024825327
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6970556613310352
1.36231605336515
-0.6629442457104784
-0.5868382439119577
0.7460345558279317
0.5818404628083574
-2.601195934442436
0.3360037017131898
-1.354319551139034
-0.2258503262667772
0.5532883068088891
1.268419582017452
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6971271977829407
1.362167341183976
-0.6629808196400325
-0.5868921577958158
0.7460784587393312
0.5818196320334048
-2.586321650964235
0.336491126090132
-1.381216826753421
-0.2451440825898217
0.5530720902426721
1.26541123033501
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6972096920122353
1.362065637670508
-0.6630738401273945
-0.5869097476448529
0.7461271113907582
0.5818036119824017
-2.572273175313559
0.3374077611052595
-1.406798471827372
-0.2623622027432829
0.5533671937578759
1.26211419324317
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6972659854027107
1.361963254377211
-0.6631159405747059
-0.5869318589020677
0.746176723136167
0.5818122810914395
-2.560103409744042
0.3377863318400449
-1.430655372918734
-0.2766937497642793
0.5550805276095163
1.257981410403213
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6973024165123776
1.361976823414638
-0.663059322784714
-0.5869578507416479
0.7462038468547995
0.5818152990581229
-2.54671584333999
0.3406726282918102
-1.453452778625596
-0.2895233359611304
0.55517935448339
1.254758030170484
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6974070963081497
1.361997091917455
-0.6630309116351215
-0.5869844466507882
0.7462312941973362
0.581842508328526
-2.538711240053763
0.3358617409320675
-1.482397073982257
-0.3042847041215477
0.5670641067730058
1.24538955167055
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6976197273157817
1.361851318241764
-0.662841499759085
-0.5869855490401019
0.746305047642969
0.5818527199794841
-2.530438391209086
0.3355814445448245
-1.510860744470347
-0.3164426763299935
0.5775129248183128
1.236315908190491
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6977539718042874
1.361778259643066
-0.6626048314041463
-0.5869918302630033
0.7463700404463984
0.5818650399853196
-2.511860544846275
0.3479419004730832
-1.53022942015335
-0.3261453037224677
0.569061995089
1.236042521574836
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6979257168350168
1.361612296549974
-0.6622826785510423
-0.5869801948124318
0.7464504159001281
0.5818768765751894
-2.492564594522457
0.3533855744413842
-1.553263443794921
-0.3417234407554264
0.5648979992711078
1.232650148299283
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6981006680139072
1.361372897635297
-0.6620651011329318
-0.5869786724712017
0.7465052439221334
0.5819112456144077
-2.477229224881232
0.3427994569438919
-1.590444395832116
-0.3674183437320465
0.5789085890134906
1.218316299746919
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6981707310447609
1.361229315240365
-0.6618855094551762
-0.5869777324909674
0.7465589577122681
0.5819284633341548
-2.460979863673748
0.3345006918293855
-1.633181158320401
-0.3939780024682136
0.5960105846685213
1.200970171366423
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6982347915720978
1.361168236656519
-0.6617817287925366
-0.5869773324854659
0.7465964835724969
0.5819540708322349
-2.443761838149945
0.3372361778209911
-1.673626287093364
-0.4139831645771734
0.6089523871368845
1.186236126316062
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6982681971822745
1.361146681562077
-0.6616215730463902
-0.5869754752308873
0.746647948024779
0.5819734742167642
-2.425402179889221
0.343151345949439
-1.710607696446552
-0.4309406604966196
0.6173350139754742
1.173224583820867
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.698399498834539
1.361098730310757
-0.6614474912040516
-0.5869719981100735
0.7467334135718029
0.5819810683610522
-2.404289297834678
0.3506866344128607
-1.743058896782028
-0.4474943188300656
0.6193353935660919
1.163130798079627
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6986934058166999
1.36101312209731
-0.6612491552455654
-0.5869642939311526
0.7468192378730856
0.5819665691515673
-2.379268766901631
0.3583952526413425
-1.775988595776949
-0.4663652131848192
0.618062213051369
1.15327931896133
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6989461548669553
1.360961184521708
-0.6611435547848767
-0.5869580550092258
0.7469271903289219
0.5819385054114204
-2.351870453251785
0.3667164649890152
-1.808599012121399
-0.4867624974579345
0.6149517936700487
1.143958067760262
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6991079495376559
1.360939370275424
-0.6609616911562906
-0.5869556819493212
0.747024983362399
0.5819114868784244
-2.322509589278443
0.3812263305018386
-1.838147104233418
-0.5041776394747073
0.6077054150605593
1.13701436774704
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6995378744627854
1.360670719541602
-0.6608522501932047
-0.5869670074990231
0.7470994644796755
0.5818917344833233
-2.29352294037059
0.3937849362012636
-1.868845421062139
-0.5223181734495315
0.6036271485066574
1.128311976303229
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6997318525009428
1.360890197251253
-0.6610167725561742
-0.5870772513639909
0.7471577111548438
0.5818617962002699
-2.264743150382758
0.3992303066581431
-1.900938594335161
-0.5433355973524256
0.6034262079348102
1.11634995007807
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.6999392886203757
1.361046089163177
-0.6611780092821764
-0.5871885090861155
0.7472070557512432
0.5818141052894532
-2.238108443834966
0.4073509918685033
-1.933566804823043
-0.5608698627726498
0.6064081736718119
1.103660357627299
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7000408190658292
1.361238268648723
-0.6613395515567497
-0.5873087919046597
0.7472444234275845
0.5817735325017005
-2.208214468157061
0.4232687361865495
-1.969641643955167
-0.5776598373193642
0.610347388279408
1.090715906267734
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7004557667817379
1.361432889752956
-0.6610798312350945
-0.5874020730386978
0.7473176345321809
0.5816896415259336
-2.176709173351774
0.4449915294944624
-2.005875881432187
-0.5927768310324004
0.6138296049321453
1.078377081709394
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7006660763212784
1.361492211037748
-0.6611842227131091
-0.5875083316329496
0.7473339628576217
0.5816295281301823
-2.149888453130021
0.4673731305375361
-2.041104639593762
-0.6022920104987388
0.6211495966357196
1.065578707447134
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7003688752842748
1.361963829783618
-0.6613943599982666
-0.5875392800451754
0.7474347035147708
0.5815199112211448
-2.120948676424099
0.470944610407596
-2.073410990398195
-0.6216482223995622
0.6259283008669668
1.048700082281707
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7005104031599479
1.362087052391207
-0.6615706339837149
-0.5876344133422399
0.7474717900423669
0.5814730384200477
-2.08872048173302
0.4786646829779895
-2.1010026597295
-0.6408035327134765
0.6236989024233111
1.034661734569277
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7009724540259964
1.361881745800442
-0.6611270358472719
-0.5876866777719146
0.7475304999280186
0.5814254442156818
-2.058370985738437
0.4965111819622572
-2.128081251777822
-0.6536231254982335
0.6222269720979112
1.022829450876352
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7011689526550997
1.362018603665718
-0.6611809137513934
-0.5877998923083922
0.7475157449865845
0.5814091818709201
-2.025953700891132
0.5136227783440296
-2.16039831570699
-0.6680669305977293
0.6251932290545494
1.007396414597639
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7012043178506224
1.362212130710302
-0.6607235096579327
-0.587806663291545
0.7476245876299703
0.5813368677790911
-1.993845467415871
0.5255062638486118
-2.190855379023676
-0.6835112153913099
0.6279494143184284
0.991266469927732
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7011266054343622
1.362485304147533
-0.6604703980533817
-0.5877976820754122
0.7477475847533974
0.5812720551057996
-1.966013132931466
0.5303694844005136
-2.220464051086138
-0.6976014744314688
0.6341589521138697
0.9737534340668144
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7012546447943355
1.362616321072464
-0.6601286093411236
-0.5878295377594364
0.7477916450140314
0.5812026003695629
-1.937649719124394
0.5222038044842724
-2.252048382399698
-0.7163746763625446
0.6427966892751527
0.950969334433853
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7012073741092569
1.362873183276575
-0.6605515849843079
-0.5879746729213364
0.7477539555195023
0.5811338701249865
-1.910645325064354
0.528035626805209
-2.279915631968946
-0.727005108603734
0.6480957314246556
0.9343732993404084
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7009372811871106
1.363045468715001
-0.6603446282799421
-0.5880546179457574
0.7477754053275695
0.5810509764216002
-1.885965429987738
0.5446047201253152
-2.309221311791466
-0.7299320050865973
0.6562731087847617
0.9205709664421806
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7006164120227343
1.363306773182696
-0.6602134614418026
-0.5881154542738622
0.7477892030917466
0.5809248897923535
-1.860278810348762
0.5549355018976354
-2.340102932214135
-0.7357723422889575
0.6659715832302389
0.9038678573097643
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7007535953616332
1.363181034065108
-0.6599869170969433
-0.5881883180703822
0.7477819348727903
0.5808144838570649
-1.833516973178382
0.5588033246942904
-2.366389141359014
-0.7448502034910054
0.6710837970645191
0.8877471580704497
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7008857814741455
1.36304500149654
-0.6598345549122608
-0.5882595371548799
0.7477686929041397
0.5806834712091271
-1.809457437140064
0.5547366032396824
-2.387090156528032
-0.7562212406071929
0.6728616974007461
0.8722142999445133
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7007922728658968
1.362804483822821
-0.6596155738177969
-0.5883122819281004
0.7477717524845658
0.5805924615193208
-1.779918581449794
0.5518828037113925
-2.410212422288137
-0.7704941602599779
0.6743275857606161
0.8548032487447826
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7005612789968533
1.362643653437607
-0.6595980359285832
-0.5883371012982803
0.7478074717202352
0.5804904821131025
-1.745012923761058
0.5658618947621369
-2.435586934162119
-0.7808680686188709
0.6757998591783463
0.8402687583895315
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
0.0254730568410473
0.7004844956497571
1.362492106219283
-0.6595139159366048
-0.5883673158444199
0.7478308923071061
0.5803881611231924
-1.71219027662277
0.5865485451685836
-2.468335012568457
-0.7843111435709073
0.6870215232881153
0.8240899421830761
191.672302165636
232.9522079795456
327.8509945573558
0.311107805332893
-0.0555464401505884
-0.05907950993375161
